BCCvolume_pa_difference,BCCefflatcnt_max_value,BCCefflatcnt_difference,BCCvolume_pa_max_value,n_ws^third_difference,CovalentRadius_difference,ICSDVolume_max_value,AtomicRadii_difference,AtomicRadii_max_value,CovalentRadius_max_value,ICSDVolume_difference,valence_max_value,MendeleevNumber_arithmetic_average,NdUnfilled_arithmetic_average,GSenergy_pa_max_value,BCCenergy_pa_max_value,GSenergy_pa_min_value,valence_arithmetic_average,BCCfermi_arithmetic_average,BCCenergy_pa_min_value,valence_composition_average,ElasticModulus_difference,BCCfermi_composition_average,MendeleevNumber_composition_average,n_ws^third_arithmetic_average
15.55,7.153611229,2.25873946,22.88,0.3500000000000001,94.0,23.4,0.8700000000000001,1.6,160.0,6.099999999999998,4.0,66.0,2.6666666666666665,-1.54227231,-1.51367083,-1.54227231,2.6666666666666665,3.378713283333333,-1.51367083,2.4000000000000004,65.6,3.25664137,74.4,0.8966666666666667
15.55,7.153611229,2.25873946,22.88,0.47,87.0,23.4,0.8700000000000001,1.6,153.0,9.599999999999998,5.0,67.0,2.333333333333333,-1.54227231,-1.51367083,-1.54227231,3.0,4.53833696,-1.51367083,2.6,84.6,3.9524155760000004,75.0,0.9366666666666664
15.55,7.153611229,2.25873946,22.88,0.47,98.0,23.4,0.8700000000000001,1.6,164.0,6.099999999999998,5.0,67.33333333333334,2.0,-1.54227231,-1.51367083,-1.54227231,3.0,4.020603656666667,-1.51367083,2.6,59.6,3.641775594,75.2,0.9366666666666664
15.55,7.153611229,2.25873946,22.88,0.46,104.0,23.4,0.8700000000000001,1.6,170.0,6.099999999999998,5.0,67.66666666666667,2.333333333333333,-1.54227231,-1.51367083,-1.54227231,3.0,4.1987441500000005,-1.51367083,2.6,138.6,3.74865989,75.4,0.9333333333333332
15.55,7.153611229,2.25873946,22.88,0.56,75.0,23.4,0.8700000000000001,1.6,141.0,11.4,6.0,68.0,1.6666666666666667,-1.54227231,-1.51367083,-1.54227231,3.333333333333333,5.04567719,-1.51367083,2.8,214.6,4.2568197140000015,75.6,0.9666666666666666
25.200000000000006,8.043925049,3.1490532800000004,32.53,0.06000000000000005,124.0,32.9,1.08,1.81,190.0,15.599999999999998,3.0,36.66666666666666,6.0,-6.464599775,-6.34029752,-6.464599775,2.6666666666666665,3.5858079933333333,-6.34029752,2.4,15.599999999999996,3.3808981960000004,56.8,0.8266666666666667
25.200000000000006,8.043925049,3.1490532800000004,32.53,0.31000000000000005,124.0,32.9,1.08,1.81,190.0,15.599999999999998,4.0,47.33333333333334,5.666666666666666,-6.464599775,-6.34029752,-6.464599775,3.0,3.09392463,-6.34029752,2.6,45.6,3.085768178,63.2,0.91
25.200000000000006,8.043925049,3.1490532800000004,32.53,0.2,124.0,32.9,1.08,1.81,190.0,15.599999999999998,4.0,47.66666666666666,5.666666666666666,-6.464599775,-6.34029752,-6.464599775,3.0,3.51122453,-6.34029752,2.6,29.599999999999994,3.336148118,63.40000000000001,0.8733333333333333
25.200000000000006,8.043925049,3.1490532800000004,32.53,0.24,124.0,32.9,1.08,1.81,190.0,15.599999999999998,4.0,48.0,5.666666666666666,-6.464599775,-6.34029752,-6.464599775,3.0,3.67943117,-6.34029752,2.6,74.6,3.4370721019999997,63.6,0.8866666666666667
30.14,8.432076899,3.5372051300000003,37.47,0.43000000000000016,141.0,37.4,1.147,1.8769999999999998,207.0,25.2,7.0,50.66666666666666,4.666666666666667,-4.927546185,-4.79586452,-4.927546185,4.0,6.1411429433333335,-4.79586452,3.2,148.0,4.914099166000001,65.2,0.93
30.14,8.432076899,3.5372051300000003,37.47,0.6700000000000002,141.0,37.4,1.147,1.8769999999999998,207.0,22.7,7.0,51.33333333333333,4.666666666666667,-4.927546185,-4.79586452,-4.927546185,4.0,6.5317278666666665,-4.79586452,3.2,411.0,5.14845012,65.60000000000001,1.01
30.14,8.432076899,3.5372051300000003,37.47,0.5900000000000001,141.0,37.4,1.147,1.8769999999999998,207.0,25.7,6.0,51.66666666666666,4.333333333333333,-4.927546185,-4.79586452,-4.927546185,3.6666666666666665,5.766659860000002,-4.79586452,3.0,161.0,4.689409316000001,65.8,0.9833333333333332
30.14,8.432076899,3.5372051300000003,37.47,0.21,141.0,37.4,1.147,1.8769999999999998,207.0,20.8,3.0,57.66666666666666,3.0,-4.927546185,-4.79586452,-4.927546185,2.6666666666666665,6.204186523333334,-4.79586452,2.4,20.5,4.9519253139999995,69.4,0.8566666666666667
30.14,8.432076899,3.5372051300000003,37.47,0.13000000000000012,141.0,37.4,1.147,1.8769999999999998,207.0,20.1,3.0,58.0,3.0,-4.927546185,-4.79586452,-4.927546185,2.6666666666666665,4.9327809600000005,-4.79586452,2.4,39.0,4.1890819760000015,69.60000000000001,0.8300000000000001
30.14,8.432076899,3.5372051300000003,37.47,0.010000000000000007,141.0,37.4,1.147,1.8769999999999998,207.0,20.1,3.0,58.33333333333333,3.0,-4.927546185,-4.79586452,-4.927546185,2.6666666666666665,6.4155845933333335,-4.79586452,2.4,36.0,5.078764156,69.80000000000001,0.7833333333333332
25.200000000000006,8.043925049,3.1490532800000004,32.53,0.43,124.0,32.9,1.08,1.81,190.0,19.1,5.0,48.33333333333334,5.333333333333334,-6.464599775,-6.34029752,-6.464599775,3.333333333333333,4.253548306666667,-6.34029752,2.8,64.6,3.781542384,63.8,0.95
25.200000000000006,8.043925049,3.1490532800000004,32.53,0.43,124.0,32.9,1.08,1.81,190.0,15.599999999999998,5.0,48.66666666666666,5.0,-6.464599775,-6.34029752,-6.464599775,3.333333333333333,3.735815003333333,-6.34029752,2.8,39.6,3.4709024019999997,64.0,0.95
25.200000000000006,8.043925049,3.1490532800000004,32.53,0.4199999999999999,124.0,32.9,1.08,1.81,190.0,15.599999999999998,5.0,49.0,5.333333333333334,-6.464599775,-6.34029752,-6.464599775,3.333333333333333,3.9139554966666665,-6.34029752,2.8,118.6,3.577786698,64.2,0.9466666666666668
14.54,7.046761753999999,2.1518899850000004,21.87,0.28,109.0,22.4,0.8340000000000001,1.564,175.0,10.4,6.0,60.33333333333333,4.333333333333333,-9.50571654,-9.50480758,-9.50571654,4.0,5.261082246666667,-9.50480758,3.2,120.0,4.3860627480000005,71.0,1.06
5.68,5.926510976,1.0316392070000004,13.01,0.09000000000000008,87.0,17.3,0.591,1.321,153.0,5.300000000000002,6.0,60.66666666666666,4.0,-9.50571654,-9.50480758,-9.50571654,4.333333333333334,5.835199383333332,-9.50480758,3.4000000000000004,130.0,4.73053303,71.2,1.1233333333333333
10.85,6.625794375,1.730922606,18.18,0.09000000000000008,98.0,18.1,0.6990000000000001,1.429,164.0,6.100000000000001,6.0,61.0,3.666666666666667,-9.50571654,-9.50480758,-9.50571654,4.333333333333334,5.31746608,-9.50480758,3.4000000000000004,155.0,4.4198930480000005,71.4,1.1233333333333333
10.79,6.618497239,1.72362547,18.12,0.10000000000000007,104.0,17.6,0.7,1.43,170.0,5.600000000000001,6.0,61.33333333333333,4.0,-9.50571654,-9.50480758,-9.50571654,4.333333333333334,5.495606573333332,-9.50480758,3.4000000000000004,76.0,4.526777344000001,71.6,1.12
3.84,5.632800700000001,0.7379289309999999,11.17,0.0,73.0,17.3,0.5190000000000001,1.249,139.0,5.300000000000002,6.0,68.0,2.5,-9.50571654,-9.50480758,-9.50571654,4.0,5.525288085,-9.50480758,3.6,0.0,5.034937168000001,71.80000000000003,0.865
3.84,5.632800700000001,0.7379289309999999,11.17,0.0,73.0,17.3,0.5190000000000001,1.249,139.0,5.300000000000002,6.0,68.0,2.5,-9.50571654,-9.50480758,-9.50571654,4.0,5.525288085,-9.50480758,3.6,0.0,5.034937168000001,71.80000000000003,0.865
8.36,6.308328617000001,1.413456848,15.69,0.040000000000000036,88.0,17.3,0.6320000000000001,1.3619999999999999,154.0,5.300000000000002,6.0,62.0,3.333333333333333,-9.50571654,-9.50480758,-9.50571654,4.666666666666667,6.5625246766666665,-9.50480758,3.6,63.0,5.166928206000001,72.0,1.1666666666666663
8.72,6.356211501000001,1.461339732,16.05,0.08000000000000007,96.0,17.3,0.6400000000000001,1.37,162.0,5.300000000000002,6.0,62.33333333333333,3.666666666666667,-9.50571654,-9.50480758,-9.50571654,4.666666666666667,6.1433508933333325,-9.50480758,3.6,142.0,4.915423936,72.2,1.1800000000000002
3.84,5.632800700000001,0.7379289309999999,11.17,0.11999999999999987,73.0,17.3,0.5190000000000001,1.249,139.0,5.300000000000002,7.0,62.66666666666666,3.333333333333333,-9.50571654,-9.50480758,-9.50571654,5.000000000000001,6.2085062833333335,-9.50480758,3.8,61.0,4.954517170000001,72.4,1.1133333333333333
7.4700000000000015,6.186721495,1.2918497259999997,14.8,0.1200000000000001,85.0,17.3,0.6400000000000001,1.37,151.0,5.300000000000002,7.0,63.33333333333333,3.333333333333333,-9.50571654,-9.50480758,-9.50571654,5.000000000000001,6.5990912066666665,-9.50480758,3.8,202.0,5.188868124000001,72.80000000000003,1.1933333333333334
3.84,5.632800700000001,0.7379289309999999,11.17,0.040000000000000036,73.0,17.3,0.5190000000000001,1.249,139.0,5.600000000000001,6.0,63.66666666666666,3.0,-9.50571654,-9.50480758,-9.50571654,4.666666666666667,5.834023200000002,-9.50480758,3.6,48.0,4.72982732,73.0,1.1666666666666663
9.590000000000002,6.46904413,1.5741723610000005,16.92,0.3400000000000001,73.0,17.3,0.7,1.43,139.0,5.300000000000002,6.0,69.66666666666666,1.6666666666666667,-9.50571654,-9.50480758,-9.50571654,3.6666666666666665,6.271549863333334,-9.50480758,3.0,188.5,4.9923433180000005,76.6,1.04
10.61,6.596508714,1.7016369449999995,17.94,0.4199999999999999,73.0,19.6,0.6799999999999999,1.41,139.0,7.600000000000001,6.0,70.0,1.6666666666666667,-9.50571654,-9.50480758,-9.50571654,3.6666666666666665,5.0001443000000005,-9.50480758,3.0,248.0,4.22949998,76.80000000000003,1.0133333333333334
17.1,7.311634665,2.416762896,24.43,0.56,76.0,26.1,0.93,1.66,142.0,14.1,6.0,70.33333333333333,1.6666666666666667,-9.50571654,-9.50480758,-9.50571654,3.6666666666666665,6.4829479333333335,-9.50480758,3.0,245.0,5.1191821599999985,77.0,0.9666666666666666
11.49,6.702649876000001,1.807778107,18.82,0.3599999999999999,73.0,22.2,0.6400000000000001,1.37,139.0,10.2,6.0,71.66666666666666,1.6666666666666667,-9.50571654,-9.50480758,-9.50571654,4.0,5.143539576666667,-9.50480758,3.2,144.0,4.3155371460000005,77.80000000000003,1.0333333333333334
17.9,7.39058945,2.4957176810000004,25.23,0.49,73.0,27.0,0.8900000000000001,1.62,139.0,15.0,6.0,72.0,1.6666666666666667,-9.50571654,-9.50480758,-9.50571654,4.0,6.7003744833333325,-9.50480758,3.2,209.0,5.24963809,78.0,0.99
19.76,7.567916457999999,2.673044689,27.09,0.47,73.0,30.2,0.8600000000000001,1.59,139.0,18.2,6.0,73.66666666666666,1.6666666666666667,-9.50571654,-9.50480758,-9.50571654,4.333333333333334,6.479912663333334,-9.50480758,3.4000000000000004,192.0,5.1173609980000005,79.0,0.9966666666666666
30.14,8.432076899,3.5372051300000003,37.47,0.09000000000000008,141.0,37.4,1.147,1.8769999999999998,207.0,20.1,3.0,37.0,6.0,-4.927546185,-4.79586452,-4.927546185,2.6666666666666665,5.1000957300000005,-4.79586452,2.4,30.0,4.289470838,57.0,0.8166666666666667
30.14,8.432076899,3.5372051300000003,37.47,0.3400000000000001,141.0,37.4,1.147,1.8769999999999998,207.0,20.1,4.0,47.66666666666667,5.666666666666666,-4.927546185,-4.79586452,-4.927546185,3.0,4.608212366666667,-4.79586452,2.6,60.0,3.99434082,63.40000000000001,0.9
30.14,8.432076899,3.5372051300000003,37.47,0.23,141.0,37.4,1.147,1.8769999999999998,207.0,20.1,4.0,48.0,5.666666666666666,-4.927546185,-4.79586452,-4.927546185,3.0,5.0255122666666665,-4.79586452,2.6,44.0,4.24472076,63.6,0.8633333333333333
30.14,8.432076899,3.5372051300000003,37.47,0.27,141.0,37.4,1.147,1.8769999999999998,207.0,20.1,4.0,48.33333333333333,5.666666666666666,-4.927546185,-4.79586452,-4.927546185,3.0,5.193718906666667,-4.79586452,2.6,89.0,4.345644744,63.8,0.8766666666666667
30.14,8.432076899,3.5372051300000003,37.47,0.46,141.0,37.4,1.147,1.8769999999999998,207.0,23.6,5.0,48.66666666666667,5.333333333333334,-4.927546185,-4.79586452,-4.927546185,3.333333333333333,5.767836043333332,-4.79586452,2.8,79.0,4.690115026,64.0,0.94
30.14,8.432076899,3.5372051300000003,37.47,0.46,141.0,37.4,1.147,1.8769999999999998,207.0,20.1,5.0,49.0,5.0,-4.927546185,-4.79586452,-4.927546185,3.333333333333333,5.25010274,-4.79586452,2.8,54.0,4.3794750439999985,64.2,0.94
30.14,8.432076899,3.5372051300000003,37.47,0.45,141.0,37.4,1.147,1.8769999999999998,207.0,20.1,5.0,49.33333333333333,5.333333333333334,-4.927546185,-4.79586452,-4.927546185,3.333333333333333,5.428243233333332,-4.79586452,2.8,133.0,4.48635934,64.4,0.9366666666666666
30.14,8.432076899,3.5372051300000003,37.47,0.55,141.0,37.4,1.147,1.8769999999999998,207.0,25.4,6.0,49.66666666666666,4.666666666666667,-4.927546185,-4.79586452,-4.927546185,3.6666666666666665,6.275176273333334,-4.79586452,3.0,209.0,4.994519164,64.60000000000001,0.97
30.14,8.432076899,3.5372051300000003,37.47,0.5900000000000001,141.0,37.4,1.147,1.8769999999999998,207.0,21.9,6.0,50.0,4.666666666666667,-4.927546185,-4.79586452,-4.927546185,3.6666666666666665,6.4951613366666665,-4.79586452,3.0,272.0,5.1265102019999995,64.8,0.9833333333333332
14.87,7.08202821,2.187156441,22.2,0.3699999999999999,104.0,24.9,0.8760000000000001,1.6059999999999999,170.0,11.099999999999998,5.0,48.0,5.333333333333334,-8.93926069,-8.93926069,-8.93926069,3.333333333333333,4.66011884,-8.93926069,2.8,49.0,4.025484704,63.6,0.97
9.51,6.45883252,1.5639607509999998,16.84,0.11999999999999987,94.0,17.6,0.718,1.4480000000000002,160.0,3.8000000000000007,5.0,58.66666666666667,5.0,-8.93926069,-8.93926069,-8.93926069,3.6666666666666665,4.168235476666666,-8.93926069,3.0,19.0,3.730354686,70.0,1.0533333333333332
15.42,7.140036982000001,2.245165213,22.75,0.23,109.0,23.2,0.8700000000000001,1.6,175.0,9.4,5.0,59.0,5.0,-8.93926069,-8.93926069,-8.93926069,3.6666666666666665,4.585535376666666,-8.93926069,3.0,35.0,3.9807346260000003,70.2,1.0166666666666666
14.54,7.046761753999999,2.1518899850000004,21.87,0.18999999999999995,109.0,22.4,0.8340000000000001,1.564,175.0,8.599999999999998,5.0,59.33333333333334,5.0,-8.93926069,-8.93926069,-8.93926069,3.6666666666666665,4.753742016666666,-8.93926069,3.0,10.0,4.08165861,70.4,1.03
5.68,5.926510976,1.0316392070000004,13.01,0.0,87.0,17.3,0.591,1.321,153.0,3.5,5.0,66.5,3.5,-8.93926069,-8.93926069,-8.93926069,3.5,4.76427774,-8.93926069,3.2,0.0,4.426128892,70.6,0.82
5.68,5.926510976,1.0316392070000004,13.01,0.0,87.0,17.3,0.591,1.321,153.0,3.5,5.0,66.5,3.5,-8.93926069,-8.93926069,-8.93926069,3.5,4.76427774,-8.93926069,3.2,0.0,4.426128892,70.6,0.82
10.85,6.625794375,1.730922606,18.18,0.0,98.0,18.1,0.6990000000000001,1.429,164.0,4.300000000000002,5.0,60.0,4.333333333333334,-8.93926069,-8.93926069,-8.93926069,4.0,4.81012585,-8.93926069,3.2,25.0,4.11548891,70.80000000000003,1.0933333333333333
10.79,6.618497239,1.72362547,18.12,0.010000000000000007,104.0,17.6,0.7,1.43,170.0,3.8000000000000007,5.0,60.33333333333334,4.666666666666667,-8.93926069,-8.93926069,-8.93926069,4.0,4.988266343333333,-8.93926069,3.2,54.0,4.222373206,71.0,1.09
5.68,5.926510976,1.0316392070000004,13.01,0.09000000000000008,87.0,17.3,0.591,1.321,153.0,5.300000000000002,6.0,60.66666666666666,4.0,-8.93926069,-8.93926069,-8.93926069,4.333333333333334,5.835199383333332,-8.93926069,3.4000000000000004,130.0,4.73053303,71.2,1.1233333333333333
8.36,6.308328617000001,1.413456848,15.69,0.13000000000000012,88.0,17.3,0.6320000000000001,1.3619999999999999,154.0,3.5,6.0,61.0,4.0,-8.93926069,-8.93926069,-8.93926069,4.333333333333334,6.055184446666666,-8.93926069,3.4000000000000004,193.0,4.862524068,71.4,1.1366666666666667
8.72,6.356211501000001,1.461339732,16.05,0.17000000000000015,96.0,17.3,0.6400000000000001,1.37,162.0,3.5,6.0,61.33333333333334,4.333333333333334,-8.93926069,-8.93926069,-8.93926069,4.333333333333334,5.636010663333333,-8.93926069,3.4000000000000004,272.0,4.611019798,71.6,1.15
5.68,5.926510976,1.0316392070000004,13.01,0.029999999999999805,87.0,17.3,0.591,1.321,153.0,5.100000000000001,7.0,61.66666666666666,4.0,-8.93926069,-8.93926069,-8.93926069,4.666666666666667,5.701166053333332,-8.93926069,3.6,69.0,4.650113032,71.80000000000003,1.0833333333333337
7.4700000000000015,6.186721495,1.2918497259999997,14.8,0.2100000000000002,87.0,17.3,0.6400000000000001,1.37,153.0,3.5,7.0,62.33333333333334,4.0,-8.93926069,-8.93926069,-8.93926069,4.666666666666667,6.091750976666666,-8.93926069,3.6,332.0,4.884463986,72.2,1.163333333333333
5.68,5.926510976,1.0316392070000004,13.01,0.13000000000000012,87.0,17.3,0.591,1.321,153.0,5.600000000000001,6.0,62.66666666666666,3.666666666666667,-8.93926069,-8.93926069,-8.93926069,4.333333333333334,5.32668297,-8.93926069,3.4000000000000004,82.0,4.425423181999999,72.4,1.1366666666666667
9.590000000000002,6.46904413,1.5741723610000005,16.92,0.25,87.0,17.3,0.7,1.43,153.0,3.5,5.0,68.66666666666666,2.333333333333333,-8.93926069,-8.93926069,-8.93926069,3.333333333333333,5.7642096333333335,-8.93926069,2.8,58.5,4.68793918,76.0,1.01
10.61,6.596508714,1.7016369449999995,17.94,0.32999999999999985,87.0,19.6,0.6799999999999999,1.41,153.0,5.800000000000002,5.0,69.0,2.333333333333333,-8.93926069,-8.93926069,-8.93926069,3.333333333333333,4.49280407,-8.93926069,2.8,118.0,3.925095842,76.2,0.9833333333333334
17.1,7.311634665,2.416762896,24.43,0.47,87.0,26.1,0.93,1.66,153.0,12.3,5.0,69.33333333333334,2.333333333333333,-8.93926069,-8.93926069,-8.93926069,3.333333333333333,5.975607703333332,-8.93926069,2.8,115.0,4.8147780220000005,76.4,0.9366666666666664
11.49,6.702649876000001,1.807778107,18.82,0.2699999999999998,87.0,22.2,0.6400000000000001,1.37,153.0,8.399999999999999,5.0,70.66666666666666,2.333333333333333,-8.93926069,-8.93926069,-8.93926069,3.6666666666666665,4.636199346666666,-8.93926069,3.0,14.0,4.011133008,77.2,1.0033333333333334
19.76,7.567916457999999,2.673044689,27.09,0.3799999999999999,87.0,30.2,0.8600000000000001,1.59,153.0,16.4,5.0,72.66666666666666,2.333333333333333,-8.93926069,-8.93926069,-8.93926069,4.0,5.972572433333332,-8.93926069,3.2,62.0,4.81295686,78.4,0.9666666666666666
14.87,7.08202821,2.187156441,22.2,0.46,104.0,24.9,0.8760000000000001,1.6059999999999999,170.0,12.9,6.0,49.0,4.666666666666667,-9.50571654,-9.50480758,-9.50571654,3.6666666666666665,5.1674590700000005,-9.50480758,3.0,179.0,4.329888842000002,64.2,1.0
9.51,6.45883252,1.5639607509999998,16.84,0.21,94.0,17.6,0.718,1.4480000000000002,160.0,5.600000000000001,6.0,59.66666666666666,4.333333333333333,-9.50571654,-9.50480758,-9.50571654,4.0,4.675575706666667,-9.50480758,3.2,149.0,4.034758824000002,70.6,1.0833333333333337
15.42,7.140036982000001,2.245165213,22.75,0.3200000000000001,109.0,23.2,0.8700000000000001,1.6,175.0,11.2,6.0,60.0,4.333333333333333,-9.50571654,-9.50480758,-9.50571654,4.0,5.0928756066666665,-9.50480758,3.2,165.0,4.285138764000002,70.80000000000003,1.0466666666666666
6.83,6.096226278,1.2013545089999995,14.16,0.4099999999999999,73.0,17.3,0.6020000000000001,1.3319999999999999,139.0,5.300000000000002,6.0,68.33333333333333,1.6666666666666667,-1.239999915,-1.1570915000000002,-1.239999915,3.333333333333333,4.988549816666667,-1.1570915000000002,2.8,164.0,4.222543290000001,75.80000000000003,1.0166666666666666
10.79,6.618497239,1.72362547,18.12,0.30999999999999983,104.0,17.6,0.7,1.43,170.0,2.5000000000000018,5.0,68.0,2.333333333333333,-1.239999915,-1.1570915000000002,-1.239999915,3.0,4.141616776666667,-1.1570915000000002,2.6,88.0,3.714383466,75.6,0.9833333333333334
6.83,6.096226278,1.2013545089999995,14.16,0.31999999999999984,87.0,17.3,0.6020000000000001,1.3319999999999999,153.0,3.5,5.0,67.33333333333334,2.333333333333333,-1.239999915,-1.1570915000000002,-1.239999915,3.0,4.481209586666666,-1.1570915000000002,2.6,34.0,3.918139152,75.2,0.9866666666666666
10.85,6.625794375,1.730922606,18.18,0.31999999999999984,98.0,18.1,0.6990000000000001,1.429,164.0,3.0000000000000018,5.0,67.66666666666666,2.0,-1.239999915,-1.1570915000000002,-1.239999915,3.0,3.963476283333333,-1.1570915000000002,2.6,9.0,3.60749917,75.4,0.9866666666666666
14.54,7.046761753999999,2.1518899850000004,21.87,0.1299999999999999,109.0,22.4,0.8340000000000001,1.564,175.0,7.299999999999999,4.0,67.0,2.6666666666666665,-1.239999915,-1.1570915000000002,-1.239999915,2.6666666666666665,3.90709245,-1.1570915000000002,2.4000000000000004,44.0,3.57366887,75.0,0.9233333333333332
15.42,7.140036982000001,2.245165213,22.75,0.08999999999999986,109.0,23.2,0.8700000000000001,1.6,175.0,8.1,4.0,66.66666666666666,2.6666666666666665,-1.239999915,-1.1570915000000002,-1.239999915,2.6666666666666665,3.73888581,-1.1570915000000002,2.4000000000000004,1.0,3.472744886,74.80000000000003,0.91
9.51,6.45883252,1.5639607509999998,16.84,0.2,94.0,17.6,0.718,1.4480000000000002,160.0,2.5000000000000018,4.0,66.33333333333334,2.6666666666666665,-1.239999915,-1.1570915000000002,-1.239999915,2.6666666666666665,3.32158591,-1.1570915000000002,2.4000000000000004,15.0,3.2223649460000003,74.6,0.9466666666666668
14.87,7.08202821,2.187156441,22.2,0.05000000000000005,104.0,24.9,0.8760000000000001,1.6059999999999999,170.0,9.8,3.0,55.66666666666667,3.0,-1.239999915,-1.1570915000000002,-1.239999915,2.333333333333333,3.813469273333333,-1.1570915000000002,2.2,15.0,3.517494964,68.2,0.8633333333333333
19.76,7.567916457999999,2.673044689,27.09,0.10000000000000007,79.0,30.2,0.8600000000000001,1.59,145.0,13.2,5.0,79.0,0.0,-2.76539356,-2.71997917,-2.76539356,3.0,5.171818373333333,-2.71997917,2.6,13.0,4.332504424,82.2,0.8733333333333333
17.9,7.39058945,2.4957176810000004,25.23,0.1200000000000001,79.0,27.0,0.8900000000000001,1.62,145.0,10.0,4.0,77.33333333333334,0.0,-2.76539356,-2.71997917,-2.76539356,2.6666666666666665,5.392280193333333,-2.71997917,2.4000000000000004,30.0,4.464781516,81.2,0.8666666666666667
17.1,7.311634665,2.416762896,24.43,0.19000000000000014,79.0,26.1,0.93,1.66,145.0,9.1,3.0,75.66666666666667,0.0,-2.76539356,-2.71997917,-2.76539356,2.333333333333333,5.174853643333333,-2.71997917,2.2,66.0,4.334325586,80.2,0.8433333333333333
10.61,6.596508714,1.7016369449999995,17.94,0.05000000000000005,79.0,19.6,0.7140000000000001,1.444,145.0,2.6000000000000014,3.0,75.33333333333334,0.0,-2.76539356,-2.71997917,-2.76539356,2.333333333333333,3.69205001,-2.71997917,2.2,69.0,3.4446434060000004,80.0,0.8900000000000001
9.590000000000002,6.46904413,1.5741723610000005,16.92,0.029999999999999805,79.0,17.3,0.7140000000000001,1.444,145.0,0.6999999999999993,3.0,75.0,0.0,-2.76539356,-2.71997917,-2.76539356,2.333333333333333,4.963455573333333,-2.71997917,2.2,9.5,4.2074867440000006,79.80000000000003,0.9166666666666669
8.87,6.375951415,1.4810796460000004,16.2,0.4099999999999999,79.0,17.3,0.7140000000000001,1.444,145.0,5.600000000000001,6.0,69.0,1.3333333333333333,-2.76539356,-2.71997917,-2.76539356,3.333333333333333,4.52592891,-2.71997917,2.8,131.0,3.944970746,76.2,1.0433333333333334
8.87,6.375951415,1.4810796460000004,16.2,0.25,79.0,17.3,0.7140000000000001,1.444,145.0,5.100000000000001,7.0,68.0,1.6666666666666667,-2.76539356,-2.71997917,-2.76539356,3.6666666666666665,4.900411993333333,-2.71997917,3.0,118.0,4.169660596,75.6,0.99
8.87,6.375951415,1.4810796460000004,16.2,0.49,85.0,17.3,0.7140000000000001,1.444,151.0,2.6000000000000014,7.0,68.66666666666667,1.6666666666666667,-2.76539356,-2.71997917,-2.76539356,3.6666666666666665,5.290996916666666,-2.71997917,3.0,381.0,4.40401155,76.0,1.07
8.87,6.375951415,1.4810796460000004,16.2,0.45,96.0,17.3,0.7140000000000001,1.444,162.0,1.5,6.0,67.66666666666667,2.0,-2.76539356,-2.71997917,-2.76539356,3.333333333333333,4.835256603333333,-2.71997917,2.8,321.0,4.130567362000002,75.4,1.0566666666666666
8.87,6.375951415,1.4810796460000004,16.2,0.3699999999999999,79.0,17.3,0.7140000000000001,1.444,145.0,5.300000000000002,6.0,67.0,1.6666666666666667,-2.76539356,-2.71997917,-2.76539356,3.333333333333333,5.034445323333333,-2.71997917,2.8,179.0,4.250080594,75.0,1.03
8.87,6.375951415,1.4810796460000004,16.2,0.4099999999999999,88.0,17.3,0.7140000000000001,1.444,154.0,1.8000000000000007,6.0,67.33333333333334,1.6666666666666667,-2.76539356,-2.71997917,-2.76539356,3.333333333333333,5.254430386666666,-2.71997917,2.8,242.0,4.3820716320000015,75.2,1.0433333333333334
10.85,6.625794375,1.730922606,18.18,0.2799999999999998,98.0,18.1,0.7140000000000001,1.444,164.0,1.1000000000000014,5.0,66.33333333333334,2.0,-2.76539356,-2.71997917,-2.76539356,3.0,4.0093717899999985,-2.71997917,2.6,24.0,3.6350364739999996,74.6,1.0
9.51,6.45883252,1.5639607509999998,16.84,0.09000000000000008,94.0,17.6,0.718,1.4480000000000002,160.0,5.400000000000002,7.0,60.66666666666666,4.333333333333333,-9.020565250339999,-8.87041076,-9.020565250339999,4.333333333333334,4.5415423766666665,-8.87041076,3.4000000000000004,88.0,3.954338826,71.2,1.0433333333333334
14.87,7.08202821,2.187156441,22.2,0.3400000000000001,104.0,24.9,0.8760000000000001,1.6059999999999999,170.0,12.7,7.0,50.0,4.666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,4.0,5.03342574,-8.87041076,3.2,118.0,4.249468844000002,64.80000000000001,0.96
8.87,6.375951415,1.4810796460000004,16.2,0.2799999999999998,87.0,17.3,0.7140000000000001,1.444,153.0,3.5,5.0,66.0,2.333333333333333,-2.76539356,-2.71997917,-2.76539356,3.0,4.527105093333333,-2.71997917,2.6,49.0,3.945676456,74.4,1.0
10.79,6.618497239,1.72362547,18.12,0.2699999999999998,104.0,17.6,0.7140000000000001,1.444,170.0,0.6000000000000014,5.0,66.66666666666667,2.333333333333333,-2.76539356,-2.71997917,-2.76539356,3.0,4.187512283333334,-2.71997917,2.6,103.0,3.74192077,74.80000000000003,0.9966666666666668
14.54,7.046761753999999,2.1518899850000004,21.87,0.16000000000000014,109.0,22.4,0.8340000000000001,1.564,175.0,10.2,7.0,61.33333333333333,4.333333333333333,-9.020565250339999,-8.87041076,-9.020565250339999,4.333333333333334,5.127048916666666,-8.87041076,3.4000000000000004,59.0,4.3056427500000005,71.6,1.02
